Participant.Name,TOI.Name,AOI.Name,Visit.Interval
102,TOI_07,AOI_10,0
102,TOI_07,AOI_15,0
102,TOI_07,AOI_61,0
102,TOI_07,AOI_11,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_16,0
102,TOI_07,AOI_53,0
102,TOI_07,AOI_56,0
102,TOI_07,AOI_90,0
102,TOI_07,AOI_95,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_51,0
102,TOI_07,AOI_29,0
102,TOI_07,AOI_08,0
102,TOI_07,AOI_04,0
102,TOI_07,AOI_11,0
102,TOI_07,AOI_01,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_22,0
102,TOI_07,AOI_79,0
102,TOI_07,AOI_04,0
102,TOI_07,AOI_36,0
102,TOI_07,AOI_19,0
102,TOI_07,AOI_87,0
102,TOI_07,AOI_03,0
102,TOI_07,AOI_16,0
102,TOI_07,AOI_93,0
102,TOI_07,AOI_75,0
102,TOI_07,AOI_96,0
102,TOI_07,AOI_56,0
102,TOI_07,AOI_01,0
102,TOI_07,AOI_09,0
102,TOI_07,AOI_04,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_23,0
102,TOI_07,AOI_71,0
102,TOI_07,AOI_19,0
102,TOI_07,AOI_27,0
102,TOI_07,AOI_38,0
102,TOI_07,AOI_15,0
102,TOI_07,AOI_49,0
102,TOI_07,AOI_66,0
102,TOI_07,AOI_75,0
102,TOI_07,AOI_76,0
102,TOI_07,AOI_26,0
102,TOI_07,AOI_27,0
102,TOI_07,AOI_95,0
102,TOI_07,AOI_54,0
102,TOI_07,AOI_67,0
102,TOI_07,AOI_83,0
102,TOI_07,AOI_54,0
102,TOI_07,AOI_61,0
102,TOI_07,AOI_57,0
102,TOI_07,AOI_16,0
102,TOI_07,AOI_49,0
102,TOI_07,AOI_58,0
102,TOI_07,AOI_43,0
102,TOI_07,AOI_04,0
102,TOI_07,AOI_73,0
102,TOI_07,AOI_13,0
102,TOI_07,AOI_29,0
102,TOI_07,AOI_41,0
102,TOI_07,AOI_25,0
102,TOI_07,AOI_52,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_06,0
102,TOI_07,AOI_93,0
102,TOI_07,AOI_36,0
102,TOI_07,AOI_11,0
102,TOI_07,AOI_22,0
102,TOI_07,AOI_98,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_31,0
102,TOI_07,AOI_91,0
102,TOI_07,AOI_38,0
102,TOI_07,AOI_82,0
102,TOI_07,AOI_95,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_32,0
102,TOI_07,AOI_28,0
102,TOI_08,AOI_67,0
102,TOI_08,AOI_76,0
102,TOI_08,AOI_72,0
102,TOI_08,AOI_87,0
102,TOI_08,AOI_28,0
102,TOI_08,AOI_55,0
102,TOI_08,AOI_77,0
102,TOI_08,AOI_02,0
102,TOI_08,AOI_26,0
102,TOI_08,AOI_30,0
102,TOI_08,AOI_57,0
102,TOI_08,AOI_29,0
102,TOI_08,AOI_61,0
102,TOI_08,AOI_34,0
102,TOI_08,AOI_24,0
102,TOI_08,AOI_18,0
102,TOI_08,AOI_32,0
102,TOI_08,AOI_25,0
102,TOI_08,AOI_84,0
102,TOI_08,AOI_86,0
102,TOI_08,AOI_15,0
102,TOI_08,AOI_59,0
102,TOI_08,AOI_27,0
102,TOI_08,AOI_79,0
102,TOI_08,AOI_58,0
102,TOI_08,AOI_16,0
102,TOI_08,AOI_89,0
102,TOI_08,AOI_17,0
102,TOI_08,AOI_69,0
102,TOI_08,AOI_38,0
102,TOI_08,AOI_50,0
102,TOI_08,AOI_99,0
102,TOI_08,AOI_39,0
102,TOI_08,AOI_14,0
102,TOI_08,AOI_81,0
102,TOI_08,AOI_22,0
102,TOI_08,AOI_42,0
102,TOI_08,AOI_41,0
102,TOI_08,AOI_48,0
102,TOI_08,AOI_98,0
102,TOI_08,AOI_77,0
102,TOI_08,AOI_89,0
102,TOI_08,AOI_29,0
102,TOI_08,AOI_18,0
102,TOI_08,AOI_09,0
102,TOI_09,AOI_83,0
102,TOI_09,AOI_41,0
102,TOI_09,AOI_57,0
102,TOI_09,AOI_51,0
102,TOI_09,AOI_48,0
102,TOI_09,AOI_04,0
102,TOI_09,AOI_80,0
102,TOI_09,AOI_34,0
102,TOI_09,AOI_72,0
102,TOI_09,AOI_63,0
102,TOI_09,AOI_25,0
102,TOI_09,AOI_65,0
102,TOI_09,AOI_65,0
102,TOI_09,AOI_11,0
102,TOI_09,AOI_85,0
102,TOI_09,AOI_81,0
102,TOI_09,AOI_38,0
102,TOI_09,AOI_12,0
102,TOI_09,AOI_86,0
102,TOI_09,AOI_93,0
102,TOI_09,AOI_90,0
102,TOI_09,AOI_13,0
102,TOI_09,AOI_100,0
102,TOI_09,AOI_09,0
102,TOI_09,AOI_83,0
102,TOI_09,AOI_75,0
102,TOI_09,AOI_82,0
102,TOI_09,AOI_19,0
102,TOI_09,AOI_31,0
102,TOI_09,AOI_31,0
102,TOI_09,AOI_79,0
102,TOI_09,AOI_17,0
102,TOI_09,AOI_24,0
102,TOI_09,AOI_59,0
102,TOI_09,AOI_02,0
102,TOI_09,AOI_22,0
102,TOI_09,AOI_54,0
102,TOI_09,AOI_10,0
102,TOI_09,AOI_76,0
102,TOI_09,AOI_37,0
102,TOI_09,AOI_52,0
102,TOI_09,AOI_39,0
102,TOI_09,AOI_10,0
102,TOI_09,AOI_87,0
102,TOI_09,AOI_50,0
102,TOI_09,AOI_80,0
102,TOI_09,AOI_90,0
102,TOI_09,AOI_07,0
102,TOI_09,AOI_11,0
102,TOI_09,AOI_66,0
102,TOI_09,AOI_18,0
102,TOI_09,AOI_16,0
102,TOI_09,AOI_68,0
102,TOI_10,AOI_67,0
102,TOI_10,AOI_91,0
102,TOI_10,AOI_02,0
102,TOI_10,AOI_60,0
102,TOI_10,AOI_47,0
102,TOI_10,AOI_94,0
102,TOI_10,AOI_01,0
102,TOI_10,AOI_54,0
102,TOI_10,AOI_67,0
102,TOI_10,AOI_88,0
102,TOI_10,AOI_43,0
102,TOI_10,AOI_10,0
102,TOI_10,AOI_35,0
102,TOI_10,AOI_42,0
102,TOI_10,AOI_69,0
102,TOI_10,AOI_34,0
102,TOI_10,AOI_14,0
102,TOI_10,AOI_27,0
102,TOI_10,AOI_70,0
102,TOI_10,AOI_86,0
102,TOI_10,AOI_11,0
102,TOI_10,AOI_21,0
102,TOI_10,AOI_12,0
102,TOI_10,AOI_03,0
102,TOI_10,AOI_39,0
102,TOI_10,AOI_81,0
102,TOI_10,AOI_03,0
102,TOI_10,AOI_03,0
102,TOI_10,AOI_43,0
102,TOI_10,AOI_49,0
102,TOI_10,AOI_83,0
102,TOI_10,AOI_26,0
102,TOI_10,AOI_05,0
102,TOI_10,AOI_46,0
102,TOI_10,AOI_86,0
102,TOI_10,AOI_55,0
102,TOI_10,AOI_96,0
102,TOI_10,AOI_88,0
102,TOI_10,AOI_82,0
102,TOI_10,AOI_59,0
102,TOI_10,AOI_32,0
102,TOI_10,AOI_41,0
102,TOI_10,AOI_33,0
101,TOI_01,AOI_01,0
101,TOI_01,AOI_02,0
101,TOI_01,AOI_03,0
101,TOI_01,AOI_04,0
101,TOI_01,AOI_05,0
101,TOI_01,AOI_06,0
101,TOI_01,AOI_07,0
101,TOI_01,AOI_08,0
101,TOI_01,AOI_09,0
101,TOI_01,AOI_10,0
101,TOI_01,AOI_11,0
101,TOI_01,AOI_12,0
101,TOI_01,AOI_13,0
101,TOI_01,AOI_14,0
101,TOI_01,AOI_15,0
101,TOI_01,AOI_16,0
101,TOI_01,AOI_17,0
101,TOI_01,AOI_18,0
101,TOI_01,AOI_19,0
101,TOI_01,AOI_20,0
101,TOI_01,AOI_21,0
101,TOI_01,AOI_22,0
101,TOI_01,AOI_23,0
101,TOI_01,AOI_24,0
101,TOI_01,AOI_25,0
101,TOI_01,AOI_26,0
101,TOI_01,AOI_27,0
101,TOI_01,AOI_28,0
101,TOI_01,AOI_29,0
101,TOI_01,AOI_30,0
101,TOI_01,AOI_31,0
101,TOI_01,AOI_32,0
101,TOI_01,AOI_33,0
101,TOI_01,AOI_34,0
101,TOI_01,AOI_35,0
101,TOI_01,AOI_36,0
101,TOI_01,AOI_37,0
101,TOI_01,AOI_38,0
101,TOI_01,AOI_39,0
101,TOI_01,AOI_40,0
101,TOI_01,AOI_41,0
101,TOI_01,AOI_42,0
101,TOI_01,AOI_43,0
101,TOI_01,AOI_44,0
101,TOI_01,AOI_45,0
101,TOI_01,AOI_46,0
101,TOI_01,AOI_47,0
101,TOI_01,AOI_48,0
101,TOI_01,AOI_49,0
101,TOI_01,AOI_50,0
101,TOI_01,AOI_51,0
101,TOI_01,AOI_52,0
101,TOI_01,AOI_53,0
101,TOI_01,AOI_54,0
101,TOI_01,AOI_55,0
101,TOI_01,AOI_56,0
101,TOI_01,AOI_57,0
101,TOI_01,AOI_58,0
101,TOI_01,AOI_59,0
101,TOI_01,AOI_60,0
101,TOI_01,AOI_61,0
101,TOI_01,AOI_62,0
101,TOI_01,AOI_63,0
101,TOI_01,AOI_64,0
101,TOI_01,AOI_65,0
101,TOI_01,AOI_66,0
101,TOI_01,AOI_67,0
101,TOI_01,AOI_68,0
101,TOI_01,AOI_69,0
101,TOI_01,AOI_70,0
101,TOI_01,AOI_71,0
101,TOI_01,AOI_72,0
101,TOI_01,AOI_73,0
101,TOI_01,AOI_74,0
101,TOI_01,AOI_75,0
101,TOI_01,AOI_76,0
101,TOI_01,AOI_77,0
101,TOI_01,AOI_78,0
101,TOI_01,AOI_79,0
101,TOI_01,AOI_80,0
101,TOI_01,AOI_81,0
101,TOI_01,AOI_82,0
101,TOI_01,AOI_83,0
101,TOI_01,AOI_84,0
101,TOI_01,AOI_85,0
101,TOI_01,AOI_86,0
101,TOI_01,AOI_87,0
101,TOI_01,AOI_88,0
101,TOI_01,AOI_89,0
101,TOI_01,AOI_90,0
101,TOI_01,AOI_91,0
101,TOI_01,AOI_92,0
101,TOI_01,AOI_93,0
101,TOI_01,AOI_94,0
101,TOI_01,AOI_95,0
101,TOI_01,AOI_96,0
101,TOI_01,AOI_97,0
101,TOI_01,AOI_98,0
101,TOI_01,AOI_99,0
101,TOI_01,AOI_100,0
102,TOI_01,AOI_01,0
102,TOI_01,AOI_02,0
102,TOI_01,AOI_03,0
102,TOI_01,AOI_04,0
102,TOI_01,AOI_05,0
102,TOI_01,AOI_06,0
102,TOI_01,AOI_07,0
102,TOI_01,AOI_08,0
102,TOI_01,AOI_09,0
102,TOI_01,AOI_10,0
102,TOI_01,AOI_11,0
102,TOI_01,AOI_12,0
102,TOI_01,AOI_13,0
102,TOI_01,AOI_14,0
102,TOI_01,AOI_15,0
102,TOI_01,AOI_16,0
102,TOI_01,AOI_17,0
102,TOI_01,AOI_18,0
102,TOI_01,AOI_19,0
102,TOI_01,AOI_20,0
102,TOI_01,AOI_21,0
102,TOI_01,AOI_22,0
102,TOI_01,AOI_23,0
102,TOI_01,AOI_24,0
102,TOI_01,AOI_25,0
102,TOI_01,AOI_26,0
102,TOI_01,AOI_27,0
102,TOI_01,AOI_28,0
102,TOI_01,AOI_29,0
102,TOI_01,AOI_30,0
102,TOI_01,AOI_31,0
102,TOI_01,AOI_32,0
102,TOI_01,AOI_33,0
102,TOI_01,AOI_34,0
102,TOI_01,AOI_35,0
102,TOI_01,AOI_36,0
102,TOI_01,AOI_37,0
102,TOI_01,AOI_38,0
102,TOI_01,AOI_39,0
102,TOI_01,AOI_40,0
102,TOI_01,AOI_41,0
102,TOI_01,AOI_42,0
102,TOI_01,AOI_43,0
102,TOI_01,AOI_44,0
102,TOI_01,AOI_45,0
102,TOI_01,AOI_46,0
102,TOI_01,AOI_47,0
102,TOI_01,AOI_48,0
102,TOI_01,AOI_49,0
102,TOI_01,AOI_50,0
102,TOI_01,AOI_51,0
102,TOI_01,AOI_52,0
102,TOI_01,AOI_53,0
102,TOI_01,AOI_54,0
102,TOI_01,AOI_55,0
102,TOI_01,AOI_56,0
102,TOI_01,AOI_57,0
102,TOI_01,AOI_58,0
102,TOI_01,AOI_59,0
102,TOI_01,AOI_60,0
102,TOI_01,AOI_61,0
102,TOI_01,AOI_62,0
102,TOI_01,AOI_63,0
102,TOI_01,AOI_64,0
102,TOI_01,AOI_65,0
102,TOI_01,AOI_66,0
102,TOI_01,AOI_67,0
102,TOI_01,AOI_68,0
102,TOI_01,AOI_69,0
102,TOI_01,AOI_70,0
102,TOI_01,AOI_71,0
102,TOI_01,AOI_72,0
102,TOI_01,AOI_73,0
102,TOI_01,AOI_74,0
102,TOI_01,AOI_75,0
102,TOI_01,AOI_76,0
102,TOI_01,AOI_77,0
102,TOI_01,AOI_78,0
102,TOI_01,AOI_79,0
102,TOI_01,AOI_80,0
102,TOI_01,AOI_81,0
102,TOI_01,AOI_82,0
102,TOI_01,AOI_83,0
102,TOI_01,AOI_84,0
102,TOI_01,AOI_85,0
102,TOI_01,AOI_86,0
102,TOI_01,AOI_87,0
102,TOI_01,AOI_88,0
102,TOI_01,AOI_89,0
102,TOI_01,AOI_90,0
102,TOI_01,AOI_91,0
102,TOI_01,AOI_92,0
102,TOI_01,AOI_93,0
102,TOI_01,AOI_94,0
102,TOI_01,AOI_95,0
102,TOI_01,AOI_96,0
102,TOI_01,AOI_97,0
102,TOI_01,AOI_98,0
102,TOI_01,AOI_99,0
102,TOI_01,AOI_100,0
101,TOI_02,AOI_01,0
101,TOI_02,AOI_02,0
101,TOI_02,AOI_03,0
101,TOI_02,AOI_04,0
101,TOI_02,AOI_05,0
101,TOI_02,AOI_06,0
101,TOI_02,AOI_07,0
101,TOI_02,AOI_08,0
101,TOI_02,AOI_09,0
101,TOI_02,AOI_10,0
101,TOI_02,AOI_11,0
101,TOI_02,AOI_12,0
101,TOI_02,AOI_13,0
101,TOI_02,AOI_14,0
101,TOI_02,AOI_15,0
101,TOI_02,AOI_16,0
101,TOI_02,AOI_17,0
101,TOI_02,AOI_18,0
101,TOI_02,AOI_19,0
101,TOI_02,AOI_20,0
101,TOI_02,AOI_21,0
101,TOI_02,AOI_22,0
101,TOI_02,AOI_23,0
101,TOI_02,AOI_24,0
101,TOI_02,AOI_25,0
101,TOI_02,AOI_26,0
101,TOI_02,AOI_27,0
101,TOI_02,AOI_28,0
101,TOI_02,AOI_29,0
101,TOI_02,AOI_30,0
101,TOI_02,AOI_31,0
101,TOI_02,AOI_32,0
101,TOI_02,AOI_33,0
101,TOI_02,AOI_34,0
101,TOI_02,AOI_35,0
101,TOI_02,AOI_36,0
101,TOI_02,AOI_37,0
101,TOI_02,AOI_38,0
101,TOI_02,AOI_39,0
101,TOI_02,AOI_40,0
101,TOI_02,AOI_41,0
101,TOI_02,AOI_42,0
101,TOI_02,AOI_43,0
101,TOI_02,AOI_44,0
101,TOI_02,AOI_45,0
101,TOI_02,AOI_46,0
101,TOI_02,AOI_47,0
101,TOI_02,AOI_48,0
101,TOI_02,AOI_49,0
101,TOI_02,AOI_50,0
101,TOI_02,AOI_51,0
101,TOI_02,AOI_52,0
101,TOI_02,AOI_53,0
101,TOI_02,AOI_54,0
101,TOI_02,AOI_55,0
101,TOI_02,AOI_56,0
101,TOI_02,AOI_57,0
101,TOI_02,AOI_58,0
101,TOI_02,AOI_59,0
101,TOI_02,AOI_60,0
101,TOI_02,AOI_61,0
101,TOI_02,AOI_62,0
101,TOI_02,AOI_63,0
101,TOI_02,AOI_64,0
101,TOI_02,AOI_65,0
101,TOI_02,AOI_66,0
101,TOI_02,AOI_67,0
101,TOI_02,AOI_68,0
101,TOI_02,AOI_69,0
101,TOI_02,AOI_70,0
101,TOI_02,AOI_71,0
101,TOI_02,AOI_72,0
101,TOI_02,AOI_73,0
101,TOI_02,AOI_74,0
101,TOI_02,AOI_75,0
101,TOI_02,AOI_76,0
101,TOI_02,AOI_77,0
101,TOI_02,AOI_78,0
101,TOI_02,AOI_79,0
101,TOI_02,AOI_80,0
101,TOI_02,AOI_81,0
101,TOI_02,AOI_82,0
101,TOI_02,AOI_83,0
101,TOI_02,AOI_84,0
101,TOI_02,AOI_85,0
101,TOI_02,AOI_86,0
101,TOI_02,AOI_87,0
101,TOI_02,AOI_88,0
101,TOI_02,AOI_89,0
101,TOI_02,AOI_90,0
101,TOI_02,AOI_91,0
101,TOI_02,AOI_92,0
101,TOI_02,AOI_93,0
101,TOI_02,AOI_94,0
101,TOI_02,AOI_95,0
101,TOI_02,AOI_96,0
101,TOI_02,AOI_97,0
101,TOI_02,AOI_98,0
101,TOI_02,AOI_99,0
101,TOI_02,AOI_100,0
102,TOI_02,AOI_01,0
102,TOI_02,AOI_02,0
102,TOI_02,AOI_03,0
102,TOI_02,AOI_04,0
102,TOI_02,AOI_05,0
102,TOI_02,AOI_06,0
102,TOI_02,AOI_07,0
102,TOI_02,AOI_08,0
102,TOI_02,AOI_09,0
102,TOI_02,AOI_10,0
102,TOI_02,AOI_11,0
102,TOI_02,AOI_12,0
102,TOI_02,AOI_13,0
102,TOI_02,AOI_14,0
102,TOI_02,AOI_15,0
102,TOI_02,AOI_16,0
102,TOI_02,AOI_17,0
102,TOI_02,AOI_18,0
102,TOI_02,AOI_19,0
102,TOI_02,AOI_20,0
102,TOI_02,AOI_21,0
102,TOI_02,AOI_22,0
102,TOI_02,AOI_23,0
102,TOI_02,AOI_24,0
102,TOI_02,AOI_25,0
102,TOI_02,AOI_26,0
102,TOI_02,AOI_27,0
102,TOI_02,AOI_28,0
102,TOI_02,AOI_29,0
102,TOI_02,AOI_30,0
102,TOI_02,AOI_31,0
102,TOI_02,AOI_32,0
102,TOI_02,AOI_33,0
102,TOI_02,AOI_34,0
102,TOI_02,AOI_35,0
102,TOI_02,AOI_36,0
102,TOI_02,AOI_37,0
102,TOI_02,AOI_38,0
102,TOI_02,AOI_39,0
102,TOI_02,AOI_40,0
102,TOI_02,AOI_41,0
102,TOI_02,AOI_42,0
102,TOI_02,AOI_43,0
102,TOI_02,AOI_44,0
102,TOI_02,AOI_45,0
102,TOI_02,AOI_46,0
102,TOI_02,AOI_47,0
102,TOI_02,AOI_48,0
102,TOI_02,AOI_49,0
102,TOI_02,AOI_50,0
102,TOI_02,AOI_51,0
102,TOI_02,AOI_52,0
102,TOI_02,AOI_53,0
102,TOI_02,AOI_54,0
102,TOI_02,AOI_55,0
102,TOI_02,AOI_56,0
102,TOI_02,AOI_57,0
102,TOI_02,AOI_58,0
102,TOI_02,AOI_59,0
102,TOI_02,AOI_60,0
102,TOI_02,AOI_61,0
102,TOI_02,AOI_62,0
102,TOI_02,AOI_63,0
102,TOI_02,AOI_64,0
102,TOI_02,AOI_65,0
102,TOI_02,AOI_66,0
102,TOI_02,AOI_67,0
102,TOI_02,AOI_68,0
102,TOI_02,AOI_69,0
102,TOI_02,AOI_70,0
102,TOI_02,AOI_71,0
102,TOI_02,AOI_72,0
102,TOI_02,AOI_73,0
102,TOI_02,AOI_74,0
102,TOI_02,AOI_75,0
102,TOI_02,AOI_76,0
102,TOI_02,AOI_77,0
102,TOI_02,AOI_78,0
102,TOI_02,AOI_79,0
102,TOI_02,AOI_80,0
102,TOI_02,AOI_81,0
102,TOI_02,AOI_82,0
102,TOI_02,AOI_83,0
102,TOI_02,AOI_84,0
102,TOI_02,AOI_85,0
102,TOI_02,AOI_86,0
102,TOI_02,AOI_87,0
102,TOI_02,AOI_88,0
102,TOI_02,AOI_89,0
102,TOI_02,AOI_90,0
102,TOI_02,AOI_91,0
102,TOI_02,AOI_92,0
102,TOI_02,AOI_93,0
102,TOI_02,AOI_94,0
102,TOI_02,AOI_95,0
102,TOI_02,AOI_96,0
102,TOI_02,AOI_97,0
102,TOI_02,AOI_98,0
102,TOI_02,AOI_99,0
102,TOI_02,AOI_100,0
101,TOI_03,AOI_01,0
101,TOI_03,AOI_02,0
101,TOI_03,AOI_03,0
101,TOI_03,AOI_04,0
101,TOI_03,AOI_05,0
101,TOI_03,AOI_06,0
101,TOI_03,AOI_07,0
101,TOI_03,AOI_08,0
101,TOI_03,AOI_09,0
101,TOI_03,AOI_10,0
101,TOI_03,AOI_11,0
101,TOI_03,AOI_12,0
101,TOI_03,AOI_13,0
101,TOI_03,AOI_14,0
101,TOI_03,AOI_15,0
101,TOI_03,AOI_16,0
101,TOI_03,AOI_17,0
101,TOI_03,AOI_18,0
101,TOI_03,AOI_19,0
101,TOI_03,AOI_20,0
101,TOI_03,AOI_21,0
101,TOI_03,AOI_22,0
101,TOI_03,AOI_23,0
101,TOI_03,AOI_24,0
101,TOI_03,AOI_25,0
101,TOI_03,AOI_26,0
101,TOI_03,AOI_27,0
101,TOI_03,AOI_28,0
101,TOI_03,AOI_29,0
101,TOI_03,AOI_30,0
101,TOI_03,AOI_31,0
101,TOI_03,AOI_32,0
101,TOI_03,AOI_33,0
101,TOI_03,AOI_34,0
101,TOI_03,AOI_35,0
101,TOI_03,AOI_36,0
101,TOI_03,AOI_37,0
101,TOI_03,AOI_38,0
101,TOI_03,AOI_39,0
101,TOI_03,AOI_40,0
101,TOI_03,AOI_41,0
101,TOI_03,AOI_42,0
101,TOI_03,AOI_43,0
101,TOI_03,AOI_44,0
101,TOI_03,AOI_45,0
101,TOI_03,AOI_46,0
101,TOI_03,AOI_47,0
101,TOI_03,AOI_48,0
101,TOI_03,AOI_49,0
101,TOI_03,AOI_50,0
101,TOI_03,AOI_51,0
101,TOI_03,AOI_52,0
101,TOI_03,AOI_53,0
101,TOI_03,AOI_54,0
101,TOI_03,AOI_55,0
101,TOI_03,AOI_56,0
101,TOI_03,AOI_57,0
101,TOI_03,AOI_58,0
101,TOI_03,AOI_59,0
101,TOI_03,AOI_60,0
101,TOI_03,AOI_61,0
101,TOI_03,AOI_62,0
101,TOI_03,AOI_63,0
101,TOI_03,AOI_64,0
101,TOI_03,AOI_65,0
101,TOI_03,AOI_66,0
101,TOI_03,AOI_67,0
101,TOI_03,AOI_68,0
101,TOI_03,AOI_69,0
101,TOI_03,AOI_70,0
101,TOI_03,AOI_71,0
101,TOI_03,AOI_72,0
101,TOI_03,AOI_73,0
101,TOI_03,AOI_74,0
101,TOI_03,AOI_75,0
101,TOI_03,AOI_76,0
101,TOI_03,AOI_77,0
101,TOI_03,AOI_78,0
101,TOI_03,AOI_79,0
101,TOI_03,AOI_80,0
101,TOI_03,AOI_81,0
101,TOI_03,AOI_82,0
101,TOI_03,AOI_83,0
101,TOI_03,AOI_84,0
101,TOI_03,AOI_85,0
101,TOI_03,AOI_86,0
101,TOI_03,AOI_87,0
101,TOI_03,AOI_88,0
101,TOI_03,AOI_89,0
101,TOI_03,AOI_90,0
101,TOI_03,AOI_91,0
101,TOI_03,AOI_92,0
101,TOI_03,AOI_93,0
101,TOI_03,AOI_94,0
101,TOI_03,AOI_95,0
101,TOI_03,AOI_96,0
101,TOI_03,AOI_97,0
101,TOI_03,AOI_98,0
101,TOI_03,AOI_99,0
101,TOI_03,AOI_100,0
102,TOI_03,AOI_01,0
102,TOI_03,AOI_02,0
102,TOI_03,AOI_03,0
102,TOI_03,AOI_04,0
102,TOI_03,AOI_05,0
102,TOI_03,AOI_06,0
102,TOI_03,AOI_07,0
102,TOI_03,AOI_08,0
102,TOI_03,AOI_09,0
102,TOI_03,AOI_10,0
102,TOI_03,AOI_11,0
102,TOI_03,AOI_12,0
102,TOI_03,AOI_13,0
102,TOI_03,AOI_14,0
102,TOI_03,AOI_15,0
102,TOI_03,AOI_16,0
102,TOI_03,AOI_17,0
102,TOI_03,AOI_18,0
102,TOI_03,AOI_19,0
102,TOI_03,AOI_20,0
102,TOI_03,AOI_21,0
102,TOI_03,AOI_22,0
102,TOI_03,AOI_23,0
102,TOI_03,AOI_24,0
102,TOI_03,AOI_25,0
102,TOI_03,AOI_26,0
102,TOI_03,AOI_27,0
102,TOI_03,AOI_28,0
102,TOI_03,AOI_29,0
102,TOI_03,AOI_30,0
102,TOI_03,AOI_31,0
102,TOI_03,AOI_32,0
102,TOI_03,AOI_33,0
102,TOI_03,AOI_34,0
102,TOI_03,AOI_35,0
102,TOI_03,AOI_36,0
102,TOI_03,AOI_37,0
102,TOI_03,AOI_38,0
102,TOI_03,AOI_39,0
102,TOI_03,AOI_40,0
102,TOI_03,AOI_41,0
102,TOI_03,AOI_42,0
102,TOI_03,AOI_43,0
102,TOI_03,AOI_44,0
102,TOI_03,AOI_45,0
102,TOI_03,AOI_46,0
102,TOI_03,AOI_47,0
102,TOI_03,AOI_48,0
102,TOI_03,AOI_49,0
102,TOI_03,AOI_50,0
102,TOI_03,AOI_51,0
102,TOI_03,AOI_52,0
102,TOI_03,AOI_53,0
102,TOI_03,AOI_54,0
102,TOI_03,AOI_55,0
102,TOI_03,AOI_56,0
102,TOI_03,AOI_57,0
102,TOI_03,AOI_58,0
102,TOI_03,AOI_59,0
102,TOI_03,AOI_60,0
102,TOI_03,AOI_61,0
102,TOI_03,AOI_62,0
102,TOI_03,AOI_63,0
102,TOI_03,AOI_64,0
102,TOI_03,AOI_65,0
102,TOI_03,AOI_66,0
102,TOI_03,AOI_67,0
102,TOI_03,AOI_68,0
102,TOI_03,AOI_69,0
102,TOI_03,AOI_70,0
102,TOI_03,AOI_71,0
102,TOI_03,AOI_72,0
102,TOI_03,AOI_73,0
102,TOI_03,AOI_74,0
102,TOI_03,AOI_75,0
102,TOI_03,AOI_76,0
102,TOI_03,AOI_77,0
102,TOI_03,AOI_78,0
102,TOI_03,AOI_79,0
102,TOI_03,AOI_80,0
102,TOI_03,AOI_81,0
102,TOI_03,AOI_82,0
102,TOI_03,AOI_83,0
102,TOI_03,AOI_84,0
102,TOI_03,AOI_85,0
102,TOI_03,AOI_86,0
102,TOI_03,AOI_87,0
102,TOI_03,AOI_88,0
102,TOI_03,AOI_89,0
102,TOI_03,AOI_90,0
102,TOI_03,AOI_91,0
102,TOI_03,AOI_92,0
102,TOI_03,AOI_93,0
102,TOI_03,AOI_94,0
102,TOI_03,AOI_95,0
102,TOI_03,AOI_96,0
102,TOI_03,AOI_97,0
102,TOI_03,AOI_98,0
102,TOI_03,AOI_99,0
102,TOI_03,AOI_100,0
101,TOI_04,AOI_01,0
101,TOI_04,AOI_02,0
101,TOI_04,AOI_03,0
101,TOI_04,AOI_04,0
101,TOI_04,AOI_05,0
101,TOI_04,AOI_06,0
101,TOI_04,AOI_07,0
101,TOI_04,AOI_08,0
101,TOI_04,AOI_09,0
101,TOI_04,AOI_10,0
101,TOI_04,AOI_11,0
101,TOI_04,AOI_12,0
101,TOI_04,AOI_13,0
101,TOI_04,AOI_14,0
101,TOI_04,AOI_15,0
101,TOI_04,AOI_16,0
101,TOI_04,AOI_17,0
101,TOI_04,AOI_18,0
101,TOI_04,AOI_19,0
101,TOI_04,AOI_20,0
101,TOI_04,AOI_21,0
101,TOI_04,AOI_22,0
101,TOI_04,AOI_23,0
101,TOI_04,AOI_24,0
101,TOI_04,AOI_25,0
101,TOI_04,AOI_26,0
101,TOI_04,AOI_27,0
101,TOI_04,AOI_28,0
101,TOI_04,AOI_29,0
101,TOI_04,AOI_30,0
101,TOI_04,AOI_31,0
101,TOI_04,AOI_32,0
101,TOI_04,AOI_33,0
101,TOI_04,AOI_34,0
101,TOI_04,AOI_35,0
101,TOI_04,AOI_36,0
101,TOI_04,AOI_37,0
101,TOI_04,AOI_38,0
101,TOI_04,AOI_39,0
101,TOI_04,AOI_40,0
101,TOI_04,AOI_41,0
101,TOI_04,AOI_42,0
101,TOI_04,AOI_43,0
101,TOI_04,AOI_44,0
101,TOI_04,AOI_45,0
101,TOI_04,AOI_46,0
101,TOI_04,AOI_47,0
101,TOI_04,AOI_48,0
101,TOI_04,AOI_49,0
101,TOI_04,AOI_50,0
101,TOI_04,AOI_51,0
